FREVILLE DU GATINAIS;45270
GIEN;45500
FENNEVILLER;54540
GIVRAINES;45300
FRESNOIS LA MONTAGNE;54260
LAAS;45300
LION EN SULLIAS;45600
GERBECOURT ET HAPLEMONT;54740
LOUZOUER;45210
LE MALESHERBOIS;45300
GRISCOURT;54380
LE MALESHERBOIS;45330
HAGEVILLE;54470
MEZIERES EN GATINAIS;45270
MONTARGIS;45200
LE MOULINET SUR SOLIN;45290
HOUSSEVILLE;54930
OISON;45170
JEVONCOURT;54740
ORMES;45140
OUSSOY EN GATINAIS;45290
OUTARVILLE;45480
LAMATH;54300
OUZOUER SUR TREZEE;45250
LAY ST REMY;54570
PANNES;45700
PAUCOURT;45200
LONGLAVILLE;54810
PERS EN GATINAIS;45210
PUISEAUX;45390
LUNEVILLE;54300
ROZOY LE VIEIL;45210
MAIRY MAINVILLE;54150
ST BENOIT SUR LOIRE;45730
ST FIRMIN DES BOIS;45220
MAIZIERES;54550
ST HILAIRE SUR PUISEAUX;45700
ST JEAN LE BLANC;45650
MANDRES AUX QUATRE TOURS;54470
ST MARTIN D ABBAT;45110
ST SIGISMOND;45310
SANDILLON;45640
SANTEAU;45170
MATTEXEY;54830
SCEAUX DU GATINAIS;45490
SERMAISES;45300
MERCY LE HAUT;54560
SULLY LA CHAPELLE;45450
TAVERS;45190
MOINEVILLE;54580
NONHIGNY;54450
ORMES ET VILLE;54740
OZERAILLES;54150
PARUX;54480
PETIT FAILLY;54260
PIERRE LA TREICHE;54200
PIERREVILLE;54160
POMPEY;54340
PULNOY;54425
PUXE;54800
PUXIEUX;54800
RAON LES LEAU;54540
RAUCOURT;54610
REHERREY;54120
REHON;54430
REPAIX;54450
ROUVES;54610
ST AIL;54580
ST BAUSSANT;54470
STE GENEVIEVE;54700
ST NICOLAS DE PORT;54210
ST REMIMONT;54740
SAIZERAIS;54380
SAULXEROTTE;54115
SEICHAMPS;54280
SELAINCOURT;54170
SERANVILLE;54830
SERROUVILLE;54560
SIVRY;54610
SOMMERVILLER;54110
TANCONVILLE;54480
THELOD;54330
THEZEY ST MARTIN;54610
THIAUCOURT REGNIEVILLE;54470
THIEBAUMENIL;54300
TRAMONT EMY;54115
TRAMONT LASSUS;54115
UGNY;54870
VACQUEVILLE;54540
VALHEY;54370
VALLOIS;54830
VANNES LE CHATEL;54112
VAUCOURT;54370
VAUDEMONT;54330
VAUDIGNY;54740
VEHO;54450
BOIS DE HAYE;54840
VENEY;54540
VIEVILLE EN HAYE;54470
VIGNEULLES;54360
VILLECEY SUR MAD;54890
VILLERS LE ROND;54260
VILLERS SOUS PRENY;54700
VILLERUPT;54190
VITERNE;54123
VITREY;54330
VOINEMONT;54134
WAVILLE;54890
XERMAMENIL;54300
XIVRY CIRCOURT;54490
ABAUCOURT HAUTECOURT;55400
AMANTY;55130
APREMONT LA FORET;55300
ARRANCY SUR CRUSNE;55230
BAALON;55700
BANTHEVILLE;55110
BAULNY;55270
BAZINCOURT SUR SAULX;55170
BEAUMONT EN VERDUNOIS;55100
BEAUSITE;55250
BENEY EN WOEVRE;55210
BOINVILLE EN WOEVRE;55400
BONZEE;55160
BONZEE;55160
BOUCONVILLE SUR MADT;55300
BRANDEVILLE;55150
BRIXEY AUX CHANOINES;55140
BUREY EN VAUX;55140
CHAMPOUGNY;55140
CHATILLON SOUS LES COTES;55400
CHONVILLE MALAUMONT;55200
LE CLAON;55120
LES HAUTS DE CHEE;55000
LES HAUTS DE CHEE;55000
COURCELLES SUR AIRE;55260
CUMIERES LE MORT HOMME;55100
CUNEL;55110
DAINVILLE BERTHELEVILLE;55130
DIEUE SUR MEUSE;55320
DOMBRAS;55150
ETAIN;55400
EUVILLE;55200
FORGES SUR MEUSE;55110
FROMEZEY;55400
GERY;55000
GINCREY;55400
GUERPONT;55000
HAN LES JUVIGNY;55600
THORAILLES;45210
TOURNOISIS;45310
HENNEMONT;55160
TREILLES EN GATINAIS;45490
VIENNE EN VAL;45510
GEVILLE;55200
VILLAMBLAIN;45310
KOEUR LA PETITE;55300
VILLEMURLIN;45600
VITRY AUX LOGES;45530
LACHAUSSEE;55210
YEVRE LA VILLE;45300
ANGLARS;46120
LAMORVILLE;55300
ANGLARS NOZAC;46300
LAVINCOURT;55170
BAGNAC SUR CELE;46270
LEVONCOURT;55260
PORTE DU QUERCY;46800
LINY DEVANT DUN;55110
LE BOUYSSOU;46120
LOISEY;55000
CADRIEU;46160
CAILLAC;46140
LONGEAUX;55500
CALAMANE;46150
CANIAC DU CAUSSE;46240
LUZY ST MARTIN;55700
CARNAC ROUFFIAC;46140
CAZALS;46250
MARVILLE;55600
CONDAT;46110
CREGOLS;46330
MELIGNY LE GRAND;55190
ESTAL;46130
MERLES SUR LOISON;55150
ST PAUL FLAUGNAC;46170
FLAUJAC GARE;46320
MONTBLAINVILLE;55270
GINOUILLAC;46300
MONTMEDY;55600
GLANES;46130
GOURDON;46300
VAL D ORNAIN;55000
LABASTIDE DU HAUT MONT;46210
COEUR DE CAUSSE;46240
NEPVANT;55700
COEUR DE CAUSSE;46240
NEUVILLE SUR ORNAIN;55800
LACHAPELLE AUZAC;46200
LAMOTHE FENELON;46350
NUBECOURT;55250
LANZAC;46200
LAURESSES;46210
OURCHES SUR MEUSE;55190
LAUZES;46360
LEOBARD;46300
PONT SUR MEUSE;55200
LHOSPITALET;46170
LINAC;46270
LOUPIAC;46350
REFFROY;55190
LUGAGNAC;46260
MARCILHAC SUR CELE;46160
LES ROISES;55130
MARMINIAC;46250
ST HILAIRE EN WOEVRE;55160
MEYRONNE;46200
MONTCABRIER;46700
SAULVAUX;55500
PONTCIRQ;46150
PROMILHANES;46260
PUY L EVEQUE;46700
SIVRY LA PERCHE;55100
QUISSAC;46320
SOMMEILLES;55800
REILHAGUET;46350
REYREVIGNES;46320
RUEYRES;46120
ST CAPRAIS;46250
THILLOMBOIS;55260
LES PECHS DU VERS;46360
ST CHELS;46160
THONNE LA LONG;55600
ST CLAIR;46300
THONNE LE THIL;55600
LENDOU EN QUERCY;46800
ST LAURENT LES TOURS;46400
ST PAUL DE VERN;46400
SEUIL D ARGONNE;55250
SAULIAC SUR CELE;46330
SAUZET;46140
VAUDONCOURT;55230
SOUCIRAC;46300
SOUSCEYRAC EN QUERCY;46190
VELOSNES;55600
TAURIAC;46130
VILLERS AUX VENTS;55800
VARAIRE;46260
VAYLATS;46230
LE VIGAN;46300
AGNAC;47800
VILLERS SOUS PAREID;55160
ALLEZ ET CAZENEUVE;47110
BAJAMONT;47480
BEAUGAS;47290
BEAUZIAC;47700
AUGAN;56800
BOURGOUGNAGUE;47410
BUZET SUR BAISE;47160
BILLIO;56420
CALONGES;47430
CASTELJALOUX;47700
CLEGUER;56620
CASTELNAUD DE GRATECAMBE;47290
CAUMONT SUR GARONNE;47430
DAMGAN;56750
COURBIAC;47370
CUZORN;47500
GESTEL;56530
DONDAS;47470
DOUZAINS;47330
GUENIN;56150
ESPIENS;47600
FARGUES SUR OURBISE;47700
GUERN;56310
FREGIMONT;47360
GUILLIERS;56490
FUMEL;47500
GAVAUDUN;47150
HELLEAN;56120
GRATELOUP ST GAYRAND;47400
GUERIN;47250
KERGRIST;56300
LACEPEDE;47360
LAGARRIGUE;47190
LAGRUERE;47400
LOCMINE;56500
MAURON;56430
PLEUCADEUC;56140
PONT SCORFF;56620
ST LERY;56430
SULNIAC;56250
LE TOUR DU PARC;56370
KERNASCLEDEN;56540
ABRESCHVILLER;57560
AMELECOURT;57170
ANZELING;57320
AVRICOURT;57810
BECHY;57580
BENING LES ST AVOLD;57800
BERLING;57370
CHESNY;57245
COUME;57220
CUTTING;57260
DIANE CAPELLE;57830
DIEBLING;57980
ENCHENBERG;57415
EVRANGE;57570
FREMESTROFF;57660
GELUCOURT;57260
GLATIGNY;57530
GONDREXANGE;57815
GORZE;57680
GREMECEY;57170
GUEBLING;57260
GUINGLANGE;57690
HOMBOURG BUDANGE;57920
INGLANGE;57970
JUVILLE;57590
KEDANGE SUR CANNER;57920
KOENIGSMACKER;57970
LEZEY;57630
LUBECOURT;57170
MAXSTADT;57660
MEISENTHAL;57960
METAIRIES ST QUIRIN;57560
MONDELANGE;57300
OGY MONTOY FLANVILLE;57645
MORVILLE LES VIC;57170
MOUSSEY;57770
NEUFGRANGE;57910
NITTING;57790
NORROY LE VENEUR;57140
NOUSSEVILLER ST NABOR;57990
ORNY;57420
PETIT TENQUIN;57660
RENING;57670
RIMLING;57720
LAMONTJOIE;47310
LAPARADE;47260
LASSERRE;47600
SCHNECKENBUSCH;57400
LAYRAC;47390
LEVIGNAC DE GUYENNE;47120
LUSIGNAN PETIT;47360
MARMANDE;47200
MONCRABEAU;47600
MONFLANQUIN;47150
MONSEGUR;47150
MONTASTRUC;47380
MONTIGNAC TOUPINERIE;47350
MONTPEZAT;47360
NERAC;47600
PAILLOLES;47440
PINEL HAUTERIVE;47380
PINEL HAUTERIVE;47380
POMPIEY;47230
PORT STE MARIE;47130
POUSSIGNAC;47700
REAUP LISSE;47170
ST ANTOINE DE FICALBA;47340
STE COLOMBE DE DURAS;47120
ST ETIENNE DE FOUGERES;47380
ST FRONT SUR LEMANCE;47500
ST JEAN DE DURAS;47120
ST LAURENT;47130
STE LIVRADE SUR LOT;47110
ST MARTIN DE BEAUVILLE;47270
ST MAURIN;47270
ST PASTOUR;47290
ST SALVY;47360
SAUMEJAN;47420
SAUVAGNAS;47340
SAVIGNAC SUR LEYZE;47150
SEGALAS;47410
SEMBAS;47360
SOS;47170
SOUMENSAC;47120
THOUARS SUR GARONNE;47230
TOMBEBOEUF;47380
TRENTELS;47140
VERTEUIL D AGENAIS;47260
VILLEBRAMAR;47380
BARJAC;48000
BARRE DES CEVENNES;48400
BASSURELS;48400
LES BONDONS;48400
BRENOUX;48000
BRION;48310
CASSAGNAS;48400
CHANAC;48230
CHATEAUNEUF DE RANDON;48170
CHAUDEYRAC;48170
BEDOUES COCURES;48400
BEDOUES COCURES;48400
FLORAC TROIS RIVIERES;48400
HURES LA PARADE;48150
LANGOGNE;48300
LANUEJOLS;48000
PRINSUEJOLS MALBOUZON;48100
MASSEGROS CAUSSES GORGES;48500
MASSEGROS CAUSSES GORGES;48500
MASSEGROS CAUSSES GORGES;48500
BOURGS SUR COLAGNE;48100
PALHERS;48100
LA PANOUSE;48600
PONT DE MONTVERT SUD MONT LOZERE;48220
PONT DE MONTVERT SUD MONT LOZERE;48220
SCHOENECK;57350
MONTS DE RANDON;48000
SECOURT;57420
MAS ST CHELY;48210
SEMECOURT;57280
ST ETIENNE VALLEE FRANCAISE;48330
SIERCK LES BAINS;57480
CANS ET CEVENNES;48400
STURZELBRONN;57230
ST LAURENT DE VEYRES;48310
THICOURT;57380
ST LEGER DE PEYRE;48100
TRAGNY;57580
TERMES;48310
TURQUESTEIN BLANCRUPT;57560
LA TIEULE;48500
UCKANGE;57270
TRELANS;48340
VAHL EBERSING;57660
VEBRON;48400
VALMESTROFF;57970
VILLEFORT;48800
VANNECOURT;57340
ANTOIGNE;49260
VANTOUX;57070
AUBIGNE SUR LAYON;49540
VERNEVILLE;57130
BARACE;49430
VESCHEIM;57370
BAUGE EN ANJOU;49150
VILLERS SUR NIED;57340
BAUGE EN ANJOU;49150
VILSBERG;57370
BAUGE EN ANJOU;49150
VOYER;57560
BEAUFORT EN ANJOU;49250
VULMONT;57420
BEAUPREAU EN MAUGES;49600
WALDWISSE;57480
BEAUPREAU EN MAUGES;49600
WALSCHBRONN;57720
BEAUPREAU EN MAUGES;49600
VOELFLING LES BOUZONVILLE;57320
BOUILLE MENARD;49520
ZOUFFTGEN;57330
BRIOLLAY;49125
STUCKANGE;57970
BRISSAC LOIRE AUBANCE;49320
ALLUY;58110
BRISSAC LOIRE AUBANCE;49320
AMAZY;58190
LES CERQUEUX;49360
ARLEUF;58430
CHENILLE CHAMPTEUSSE;49220
ARTHEL;58700
CHAMPTOCE SUR LOIRE;49123
ASNOIS;58190
OREE D ANJOU;49270
BAZOLLES;58110
OREE D ANJOU;49270
BEARD;58160
OREE D ANJOU;49270
BEAULIEU;58420
OREE D ANJOU;49530
BEAUMONT LA FERRIERE;58700
LES HAUTS D ANJOU;49330
BLISMES;58120
LES HAUTS D ANJOU;49330
BOUHY;58310
CHEFFES;49125
BRASSY;58140
CERVON;58800
CESSY LES BOIS;58220
CHAMPLIN;58700
CHASNAY;58350
CHATEAU CHINON CAMPAGNE;58120
CHIDDES;58170
CORANCY;58120
CORVOL D EMBERNARD;58210
COSSAYE;58300
DOMPIERRE SUR NIEVRE;58350
DORNECY;58530
FACHIN;58430
FLETY;58170
FOURCHAMBAULT;58600
FRASNAY REUGNY;58270
GOULOUX;58230
JAILLY;58330
LUTHENAY UXELOUP;58240
LA MACHINE;58260
MHERE;58140
MONTARON;58250
MONT ET MARRE;58110
MONTIGNY SUR CANNE;58340
MOULINS ENGILBERT;58290
NEUFFONTAINES;58190
NEVERS;58000
LA NOCLE MAULAIX;58250
OUDAN;58210
OULON;58700
VAUX D AMOGNES;58130
PAZY;58800
PREMERY;58700
ST AUBIN DES CHAUMES;58190
ST BENIN D AZY;58270
ST BRISSON;58230
STE COLOMBE DES BOIS;58220
ST FIRMIN;58270
ST HONORE LES BAINS;58360
ST MARTIN D HEUILLE;58130
ST PARIZE EN VIRY;58300
ST SULPICE;58270
ST VERAIN;58310
SAXI BOURDON;58330
SERMAGES;58290
SICHAMPS;58700
SOUGY SUR LOIRE;58300
TACONNAY;58420
TAMNAY EN BAZOIS;58110
TINTURY;58110
TOURY LURCY;58300
TROIS VEVRES;58260
TRUCY L ORGUEILLEUX;58460
VILLAPOURCON;58370
VILLIERS LE SEC;58210
VITRY LACHE;58420
ABANCOURT;59268
ANICHE;59580
ARMENTIERES;59280
ATTICHES;59551
AUBERCHICOURT;59165
AUBERS;59249
AWOINGT;59400
BACHANT;59138
BACHY;59830
BAILLEUL;59270
BAIVES;59132
BAMBECQUE;59470
CHEMILLE EN ANJOU;49120
CHEMILLE EN ANJOU;49120
CHEMILLE EN ANJOU;49120
CLERE SUR LAYON;49560
DENEZE SOUS DOUE;49700
DOUE EN ANJOU;49700
DOUE EN ANJOU;49700
DOUE EN ANJOU;49700
EPIEDS;49260
ETRICHE;49330
GREZ NEUVILLE;49220
LA JAILLE YVON;49220
JARZE VILLAGES;49140
JARZE VILLAGES;49140
JARZE VILLAGES;49140
LE LION D ANGERS;49220
LONGUE JUMELLES;49160
MAZIERES EN MAUGES;49280
MONTREUIL BELLAY;49260
MONTREVAULT SUR EVRE;49110
MONTREVAULT SUR EVRE;49110
MONTREVAULT SUR EVRE;49270
MONTREVAULT SUR EVRE;49600
MORANNES SUR SARTHE DAUMERAY;49640
MOULIHERNE;49390
NOYANT VILLAGES;49490
NOYANT VILLAGES;49490
NOYANT VILLAGES;49490
NUAILLE;49340
LA PLAINE;49360
MAUGES SUR LOIRE;49290
MAUGES SUR LOIRE;49290
MAUGES SUR LOIRE;49410
MAUGES SUR LOIRE;49410
LES PONTS DE CE;49130
OMBREE D ANJOU;49420
OMBREE D ANJOU;49520
LES RAIRIES;49430
ST AUGUSTIN DES BOIS;49170
ST JUST SUR DIVE;49260
VAL DU LAYON;49190
ST LEGER DE LINIERES;49070
ST LEGER DE LINIERES;49170
SEVREMOINE;49450
SEVREMOINE;49450
ST MACAIRE DU BOIS;49260
ST MARTIN DU FOUILLOUX;49170
LOIRE AUTHION;49630
SAUMUR;49400
SAVENNIERES;49170
SEGRE EN ANJOU BLEU;49500
SEGRE EN ANJOU BLEU;49500
SEGRE EN ANJOU BLEU;49520
SOUZAY CHAMPIGNY;49400
LA TESSOUALLE;49280
THORIGNE D ANJOU;49220
TIERCE;49125
TOUTLEMONDE;49360
TRELAZE;49800
VARRAINS;49400
VERNANTES;49390
AGNEAUX;50180
AUCEY LA PLAINE;50170
AUMEVILLE LESTRE;50630
AUXAIS;50500
BARNEVILLE CARTERET;50270
BANTIGNY;59554
BEAUFICEL;50150
BAS LIEU;59440
BEAURAIN;59730
BEAURIEUX;59740
BERSILLIES;59600
LA HAGUE;50440
BERTHEN;59270
LA HAGUE;50440
BORRE;59190
BOUCHAIN;59111
BENOITVILLE;50340
BOURBOURG;59630
BLAINVILLE SUR MER;50560
BOUSIES;59222
BRIASTRE;59730
LA BONNEVILLE;50360
BROUCKERQUE;59630
BREUVILLE;50260
BUGNICOURT;59151
CATTENIERES;59217
BRICQUEBEC EN COTENTIN;50260
CAULLERY;59191
BRICQUEBEC EN COTENTIN;50260
CAUROIR;59400
BRICQUEBEC EN COTENTIN;50260
CLAIRFAYTS;59740
COMINES;59560
CARENTAN LES MARAIS;50480
CROCHTE;59380
CROIX CALUYAU;59222
CARENTAN LES MARAIS;50500
CYSOING;59830
DOURLERS;59440
CARNEVILLE;50330
DUNKERQUE;59430
DUNKERQUE;59640
CHERBOURG EN COTENTIN;50100
ENGLEFONTAINE;59530
ERCHIN;59169
VICQ SUR MER;50330
ERINGHEM;59470
CUVES;50670
ERQUINGHEM LE SEC;59320
ERQUINGHEM LYS;59193
DUCEY LES CHERIS;50220
ERRE;59171
L ETANG BERTRAND;50260
ESCOBECQUES;59320
ESQUELBECQ;59470
FEUGERES;50190
ESTREES;59151
FLOTTEMANVILLE;50700
ETROEUNGT;59219
FOLLIGNY;50320
ESTRUN;59295
GAVRAY SUR SIENNE;50450
FEIGNIES;59750
FELLERIES;59740
GENETS;50530
FERRIERE LA PETITE;59680
GONFREVILLE;50190
FONTAINE AU BOIS;59550
FOURMIES;59610
HAMELIN;50730
FRELINGHIEN;59236
LA NEUVILLE LES DORENGT;2450
FRETIN;59273
NEUVILLE SUR AILETTE;2860
GENECH;59242
NOGENT L ARTAUD;2310
GHISSIGNIES;59530
NOIRCOURT;2340
GHYVELDE;59122
NOUVION LE VINEUX;2860
GOMMEGNIES;59144
OMISSY;2100
GRANDE SYNTHE;59760
OSTEL;2370
HASPRES;59198
OULCHY LA VILLE;2210
HAUBOURDIN;59320
PARGNY FILAIN;2000
HELESMES;59171
PARPEVILLE;2240
HONDEGHEM;59190
PINON;2320
HORDAIN;59111
PONT ARCY;2160
HORNAING;59171
PONTRUET;2490
LAMBRES LEZ DOUAI;59552
POUILLY SUR SERRE;2270
LAROUILLIES;59219
PROVISEUX ET PLESNOY;2190
LECLUSE;59259
PUISIEUX ET CLANLIEU;2120
LEFFRINCKOUCKE;59495
QUINCY BASSE;2380
LEWARDE;59287
REGNY;2240
LEZENNES;59260
REMIES;2270
LILLE;59260
RIBEAUVILLE;2110
LILLE;59777
ROGNY;2140
LA LONGUEVILLE;59570
ROMENY SUR MARNE;2310
LOUVIL;59830
ROMERY;2120
LE MAISNIL;59134
ROUPY;2590
MALINCOURT;59127
ROYAUCOURT ET CHAILVET;2000
MARBAIX;59440
GRAND ROZOY;2210
MARCQ EN OSTREVENT;59252
SACONIN ET BREUIL;2200
MAZINGHIEN;59360
ST CHRISTOPHE A BERRY;2290
MERVILLE;59660
ST MARD;2220
MILLAM;59143
ST MARTIN RIVIERE;2110
MILLONFOSSE;59178
ST PAUL AUX BOIS;2300
MONCEAU ST WAAST;59620
STE PREUVE;2350
MONS EN BAROEUL;59370
ST SIMON;2640
MORBECQUE;59190
SERAIN;2110
NEUF MESNIL;59330
SERCHES;2220
LA NEUVILLE;59239
SERVAL;2160
OBRECHIES;59680
SINCENY;2300
OISY;59195
SOMMERON;2260
ONNAING;59264
TAVAUX ET PONTSERICOURT;2250
ORSINVAL;59530
TERNY SORNY;2880
PERENCHIES;59840
LE THUEL;2340
PERONNE EN MELANTOIS;59273
TRELOU SUR MARNE;2850
PETIT FAYT;59244
TUGNY ET PONT;2640
PHALEMPIN;59133
VASSENS;2290
POIX DU NORD;59218
LE VERGUIER;2490
POMMEREUIL;59360
PETIT VERLY;2630
PRISCHES;59550
VERNEUIL SOUS COUCY;2380
QUESNOY SUR DEULE;59890
VERNEUIL SUR SERRE;2000
QUIEVRECHAIN;59920
VERSIGNY;2800
QUIEVRECHAIN;59920
VEUILLY LA POTERIE;2810
QUIEVY;59214
VICHEL NANTEUIL;2210
RACHES;59194
VILLERS COTTERETS;2600
RAUCOURT AU BOIS;59530
VILLERS ST CHRISTOPHE;2590
REUMONT;59980
VILLIERS ST DENIS;2310
ROOST WARENDIN;59286
VOHARIES;2140
ROUSIES;59131
ARCHIGNAT;3380
RUMILLY EN CAMBRESIS;59281
AUDES;3190
ST AUBIN;59440
BAGNEUX;3460
ST JANS CAPPEL;59270
BEAUNE D ALLIER;3390
STE MARIE CAPPEL;59670
BIOZAT;3800
BOST;3300
BOUCE;3150
BRESSOLLES;3000
LE BRETHON;3350
LE BREUIL;3120
BRUGHEAS;3700
CERILLY;3350
CHATEAU SUR ALLIER;3320
CHAVENON;3440
COLOMBIER;3600
CREUZIER LE VIEUX;3300
DENEUILLE LES MINES;3170
ESCUROLLES;3110
ESPINASSE VOZELLE;3110
ESTIVAREILLES;3190
GANNAY SUR LOIRE;3230
GIPCY;3210
GOUISE;3340
LA GUILLERMIE;3250
JENZAT;3800
LIGNEROLLES;3410
LORIGES;3500
LOUROUX DE BOUBLE;3330
LUNEAU;3130
HAUT BOCAGE;3190
MARCILLAT EN COMBRAILLE;3420
MAZERIER;3800
MONTAIGU LE BLIN;3150
MONTMARAULT;3390
MONTORD;3500
NASSIGNY;3190
NEUILLY EN DONJON;3130
NEUILLY LE REAL;3340
NEURE;3320
LA PETITE MARCHE;3420
POUZY MESANGY;3320
ST PIERRE BROUCK;59630
ST SAULVE;59880
ST VAAST EN CAMBRESIS;59188
SALESCHES;59218
SARS ET ROSIERES;59230
SASSEGNIES;59145
SEBOURG;59990
SECLIN;59113
SEMERIES;59440
SEMOUSIES;59440
SOMMAING;59213
TAISNIERES EN THIERACHE;59550
TEMPLEMARS;59175
TOURCOING;59200
TRESSIN;59152
TRITH ST LEGER;59125
VIEUX BERQUIN;59232
VILLERS OUTREAUX;59142
ST CAPRAIS;3190
VILLERS PLOUICH;59231
ST DIDIER EN DONJON;3130
WANNEHAIN;59830
ST MARTINIEN;3380
ST MENOUX;3210
WORMHOUT;59470
ST PONT;3110
ST SAUVIER;3370
ABBEVILLE ST LUCIEN;60480
TAXAT SENAT;3140
TERJAT;3420
ANSACQ;60250
TOULON SUR ALLIER;3400
TREVOL;3460
APREMONT;60300
VARENNES SUR TECHE;3220
VILLEFRANCHE D ALLIER;3430
AUTEUIL;60390
ALLOS;4260
ANNOT;4240
AVRECHY;60130
AUTHON;4200
BAYONS;4250
BEVONS;4200
CASTELLANE;4120
LE CASTELLARD MELAN;4380
BEAUDEDUIT;60210
VAL DE CHALVAGNE;4320
CHATEAU ARNOUX ST AUBAN;4160
BETHANCOURT EN VALOIS;60129
CHATEAUREDON;4270
LA CONDAMINE CHATELARD;4530
BETHISY ST MARTIN;60320
CRUIS;4230
BITRY;60350
DIGNE LES BAINS;4000
ENTRAGES;4270
BORNEL;60540
ENTREVAUX;4320
L ESCALE;4160
BREGY;60440
ESTOUBLON;4270
GIGORS;4250
GREOUX LES BAINS;4800
CAISNES;60400
JAUSIERS;4850
LA JAVIE;4420
MALLEFOUGASSE AUGES;4230
CANNY SUR MATZ;60310
MELVE;4250
VAL D ORONAYE;4530
CHANTILLY;60500
MEZEL;4270
MISON;4200
CHEVRIERES;60710
MORIEZ;4170
MOUSTIERS STE MARIE;4360
CIRES LES MELLO;60660
ORAISON;4700
PEIPIN;4200
CLAIROIX;60280
PIEGUT;5130
PIERREVERT;4860
CREVECOEUR LE PETIT;60420
PRADS HAUTE BLEONE;4420
REDORTIERS;4150
CUIGY EN BRAY;60850
MEOLANS REVEL;4340
ST BENOIT;4240
CUVILLY;60490
HAUTES DUYES;4380
ST GENIEZ;4200
ST JACQUES;4330
ENENCOURT LEAGE;60590
ST LAURENT DU VERDON;4500
ST PAUL SUR UBAYE;4530
SIMIANE LA ROTONDE;4150
FEIGNEUX;60800
SIMIANE LA ROTONDE;4150
SOLEILHAS;4120
FITZ JAMES;60600
TURRIERS;4250
FONTAINE LAVAGANNE;60690
UVERNET FOURS;4400
VALENSOLE;4210
VERDACHES;4140
FOULANGUES;60250
VOLONNE;4290
ABRIES RISTOLAS;5460
FRANCASTEL;60480
AIGUILLES;5470
BARRET SUR MEOUGE;5300
MONTCHEVREUIL;60240
LA BEAUME;5140
FRESNE LEGUILLON;60240
VALDOULE;5150
CHAMPCELLA;5310
FRETOY LE CHATEAU;60640
CHATEAUNEUF D OZE;5400
CHATEAU VILLE VIEILLE;5350
ETOILE ST CYRICE;5700
GOUY LES GROSEILLERS;60120
EYGLIERS;5600
GARDE COLOMBE;5300
GREMEVILLERS;60380
LA FAURIE;5140
GAP;5000
LA CHAPELLE EN VALGAUDEMAR;5800
HAUDIVILLERS;60510
GUILLESTRE;5600
HAUTEFONTAINE;60350
LAZER;5300
MOLINES EN QUEYRAS;5350
HODENC EN BRAY;60650
MONTCLUS;5700
MONTGARDIN;5230
IVRY LE TEMPLE;60173
MONTGENEVRE;5100
ORCIERES;5170
LAMECOURT;60600
VALLOUISE PELVOUX;5290
LHERAULE;60650
RAMBAUD;5000
REALLON;5160
REMOLLON;5190
LA ROCHE DE RAME;5310
LA ROCHETTE;5000
ST ANDRE D EMBRUN;5200
ST ANDRE DE ROSANS;5150
ST CREPIN;5600
LE DEVOLUY;5250
LE DEVOLUY;5250
ST ETIENNE LE LAUS;5130
ST JACQUES EN VALGODEMARD;5800
ST LAURENT DU CROS;5500
ST MAURICE EN VALGODEMARD;5800
ST PIERRE AVEZ;5300
LA SAULCE;5110
VAL DES PRES;5100
VARS;5560
VILLAR D ARENE;5480
VILLAR LOUBIERE;5800
AMIRAT;6910
ASPREMONT;6790
AURIBEAU SUR SIAGNE;6810
BEAULIEU SUR MER;6310
BEAUSOLEIL;6240
BEZAUDUN LES ALPES;6510
LA BOLLENE VESUBIE;6450
BREIL SUR ROYA;6540
BRIANCONNET;6850
CAILLE;6750
CHATEAUNEUF GRASSE;6740
COURSEGOULES;6140
LA CROIX SUR ROUDOULE;6260
LES FERRES;6510
FONTAN;6540
GATTIERES;6510
GRASSE;6130
LEVENS;6670
MOULINET;6380
LES MUJOULS;6910
PIERREFEU;6910
PUGET THENIERS;6260
REVEST LES ROCHES;6830
RIMPLAS;6420
ST DALMAS LE SELVAGE;6660
ST LAURENT DU VAR;6700
ST MARTIN D ENTRAUNES;6470
ST PAUL DE VENCE;6570
SAORGE;6540
SERANON;6750
THIERY;6710
LE TIGNET;6530
MAISONCELLE TUILERIE;60480
TOUDON;6830
MARQUEGLISE;60490
LA TRINITE;6340
MERU;60110
UTELLE;6450
LE MESNIL SUR BULLES;60130
VALBONNE;6560
MOGNEVILLE;60140
VALBONNE;6560
MONCHY ST ELOI;60290
VALLAURIS;6220
MONTATAIRE;60160
VENANSON;6450
MONTIERS;60190
VILLEFRANCHE SUR MER;6230
MONTLOGNON;60300
ALBA LA ROMAINE;7400
MONTREUIL SUR THERAIN;60134
ANDANCE;7340
MORTEFONTAINE EN THELLE;60570
ARCENS;7310
MORTEMER;60490
AUBIGNAS;7400
MORVILLERS;60380
BALAZUC;7120
MOUCHY LE CHATEL;60250
BOREE;7310
MOYENNEVILLE;60190
BURZET;7450
MUIDORGE;60480
CHAMPIS;7440
MUREAUMONT;60220
COLOMBIER LE CARDINAL;7430
NEUFVY SUR ARONDE;60190
CROS DE GEORAND;7630
NOYON;60400
DAVEZIEUX;7430
ORRY LA VILLE;60560
DESAIGNES;7570
ORVILLERS SOREL;60490
FABRAS;7380
PASSEL;60400
FAUGERES;7230
PISSELEU;60860
GILHAC ET BRUZAC;7800
QUESMY;60640
GRAS;7700
RAINVILLERS;60155
JAUNAC;7160
RAVENEL;60130
LABASTIDE SUR BESORGUES;7600
